RECN,ID,TIME,CMT,EVID,AMT,DV,LNDV,FLAG,DGRP,ROUTE,BW,ADA,SPEC,CMPD
2372,414,24,2,0,0,10.178,2.3202,0,0.6,2,0.02,0,4,2
2373,414,48,2,0,0,3.9157,1.365,0,0.6,2,0.02,0,4,2
2374,414,144,2,0,0,0,0,1,0.6,2,0.02,0,4,2
2375,414,240,2,0,0,0,0,1,0.6,2,0.02,0,4,2
2376,414,336,2,0,0,0,0,1,0.6,2,0.02,0,4,2
2377,433,0,1,1,9,0,0,0,9,1,3,0,2,1
2378,433,0.083,2,0,0,33.946,3.5248,0,9,1,3,0,2,1
2379,433,0.5,2,0,0,122.07,4.8046,0,9,1,3,0,2,1
2380,433,1,2,0,0,76.619,4.3389,0,9,1,3,0,2,1
2381,433,2,2,0,0,55.479,4.016,0,9,1,3,0,2,1
2382,433,4,2,0,0,53.785,3.985,0,9,1,3,0,2,1
2383,433,24,2,0,0,27.932,3.3298,0,9,1,3,0,2,1
2384,433,48,2,0,0,0.86804,-0.14152,0,9,1,3,0,2,1
2385,433,144,2,0,0,0,0,1,9,1,3,0,2,1
2386,433,240,2,0,0,0,0,1,9,1,3,0,2,1
2387,433,336,2,0,0,0,0,1,9,1,3,0,2,1
2388,434,0,1,1,0.9,0,0,0,0.9,1,0.3,1,3,1
2389,434,0.083,2,0,0,33.103,3.4996,0,0.9,1,0.3,1,3,1
2390,434,0.5,2,0,0,55.994,4.0253,0,0.9,1,0.3,1,3,1
2391,434,1,2,0,0,67.706,4.2152,0,0.9,1,0.3,1,3,1
2392,434,2,2,0,0,58.305,4.0657,0,0.9,1,0.3,1,3,1
2393,434,4,2,0,0,39.525,3.6769,0,0.9,1,0.3,1,3,1
2394,434,24,2,0,0,32.38,3.4775,0,0.9,1,0.3,1,3,1
2395,434,48,2,0,0,21.842,3.0839,0,0.9,1,0.3,1,3,1
2396,434,144,2,0,0,0.062672,-2.7698,0,0.9,1,0.3,1,3,1
2397,434,240,2,0,0,0,0,1,0.9,1,0.3,1,3,1
2398,434,336,2,0,0,0,0,1,0.9,1,0.3,1,3,1
2399,435,0,1,1,0.06,0,0,0,0.06,1,0.02,1,4,1
2400,435,0.083,2,0,0,44.336,3.7918,0,0.06,1,0.02,1,4,1
2401,435,0.5,2,0,0,82.247,4.4097,0,0.06,1,0.02,1,4,1
2402,435,1,2,0,0,69.712,4.2444,0,0.06,1,0.02,1,4,1
2403,435,2,2,0,0,53.929,3.9877,0,0.06,1,0.02,1,4,1
2404,435,4,2,0,0,40.544,3.7024,0,0.06,1,0.02,1,4,1
2405,435,24,2,0,0,24.453,3.1968,0,0.06,1,0.02,1,4,1
2406,435,48,2,0,0,0.44059,-0.81964,0,0.06,1,0.02,1,4,1
2407,435,144,2,0,0,0,0,1,0.06,1,0.02,1,4,1
2408,435,240,2,0,0,0,0,1,0.06,1,0.02,1,4,1
2409,435,336,2,0,0,0,0,1,0.06,1,0.02,1,4,1
2410,436,0,1,1,30,0,0,0,30,1,3,1,2,1
2411,436,0.083,2,0,0,140.7,4.9466,0,30,1,3,1,2,1
2412,436,0.5,2,0,0,197.6,5.2863,0,30,1,3,1,2,1
2413,436,1,2,0,0,252.31,5.5306,0,30,1,3,1,2,1
2414,436,2,2,0,0,127.55,4.8485,0,30,1,3,1,2,1
2415,436,4,2,0,0,170.42,5.1383,0,30,1,3,1,2,1
2416,436,24,2,0,0,154.32,5.039,0,30,1,3,1,2,1
2417,436,48,2,0,0,113.4,4.731,0,30,1,3,1,2,1
2418,436,144,2,0,0,0,0,1,30,1,3,1,2,1
2419,436,240,2,0,0,0,0,1,30,1,3,1,2,1
2420,436,336,2,0,0,0,0,1,30,1,3,1,2,1
2421,437,0,1,1,3,0,0,0,3,1,0.3,1,3,1
2422,437,0.083,2,0,0,398.99,5.9889,0,3,1,0.3,1,3,1
2423,437,0.5,2,0,0,253.53,5.5355,0,3,1,0.3,1,3,1
2424,437,1,2,0,0,140.06,4.9421,0,3,1,0.3,1,3,1
2425,437,2,2,0,0,139.49,4.938,0,3,1,0.3,1,3,1
2426,437,4,2,0,0,126.02,4.8364,0,3,1,0.3,1,3,1
2427,437,24,2,0,0,119.47,4.783,0,3,1,0.3,1,3,1
2428,437,48,2,0,0,39.919,3.6869,0,3,1,0.3,1,3,1
2429,437,144,2,0,0,0.22235,-1.5035,0,3,1,0.3,1,3,1
2430,437,240,2,0,0,0,0,1,3,1,0.3,1,3,1
2431,437,336,2,0,0,0,0,1,3,1,0.3,1,3,1
2432,438,0,1,1,0.2,0,0,0,0.2,1,0.02,1,4,1
2433,438,0.083,2,0,0,194.39,5.2699,0,0.2,1,0.02,1,4,1
2434,438,0.5,2,0,0,205.92,5.3275,0,0.2,1,0.02,1,4,1
2435,438,1,2,0,0,214.95,5.3704,0,0.2,1,0.02,1,4,1
2436,438,2,2,0,0,253.37,5.5348,0,0.2,1,0.02,1,4,1
2437,438,4,2,0,0,245.78,5.5045,0,0.2,1,0.02,1,4,1
2438,438,24,2,0,0,51.22,3.9361,0,0.2,1,0.02,1,4,1
2439,438,48,2,0,0,69.67,4.2438,0,0.2,1,0.02,1,4,1
2440,438,144,2,0,0,0,0,1,0.2,1,0.02,1,4,1
2441,438,240,2,0,0,0,0,1,0.2,1,0.02,1,4,1
2442,438,336,2,0,0,0,0,1,0.2,1,0.02,1,4,1
2443,439,0,1,1,90,0,0,0,90,1,3,0,2,1
2444,439,0.083,2,0,0,650.5,6.4777,0,90,1,3,0,2,1
2445,439,0.5,2,0,0,650.41,6.4776,0,90,1,3,0,2,1
2446,439,1,2,0,0,874.37,6.7735,0,90,1,3,0,2,1
2447,439,2,2,0,0,117.6,4.7673,0,90,1,3,0,2,1
2448,439,4,2,0,0,351.15,5.8612,0,90,1,3,0,2,1
2449,439,24,2,0,0,366.76,5.9047,0,90,1,3,0,2,1
2450,439,48,2,0,0,294.32,5.6847,0,90,1,3,0,2,1
2451,439,144,2,0,0,100.62,4.6113,0,90,1,3,0,2,1
2452,439,240,2,0,0,95.27,4.5567,0,90,1,3,0,2,1
2453,439,336,2,0,0,20.784,3.0342,0,90,1,3,0,2,1
2454,440,0,1,1,9,0,0,0,9,1,0.3,0,3,1
2455,440,0.083,2,0,0,688.86,6.535,0,9,1,0.3,0,3,1
2456,440,0.5,2,0,0,811.98,6.6995,0,9,1,0.3,0,3,1
2457,440,1,2,0,0,549.49,6.309,0,9,1,0.3,0,3,1
2458,440,2,2,0,0,842.59,6.7365,0,9,1,0.3,0,3,1
2459,440,4,2,0,0,904.48,6.8074,0,9,1,0.3,0,3,1
2460,440,24,2,0,0,350.11,5.8582,0,9,1,0.3,0,3,1
2461,440,48,2,0,0,294.48,5.6852,0,9,1,0.3,0,3,1
2462,440,144,2,0,0,130.84,4.874,0,9,1,0.3,0,3,1
2463,440,240,2,0,0,48.227,3.8759,0,9,1,0.3,0,3,1
2464,440,336,2,0,0,33.905,3.5236,0,9,1,0.3,0,3,1
2465,441,0,1,1,0.6,0,0,0,0.6,1,0.02,1,4,1
2466,441,0.083,2,0,0,1492.4,7.3081,0,0.6,1,0.02,1,4,1
2467,441,0.5,2,0,0,999.49,6.9072,0,0.6,1,0.02,1,4,1
2468,441,1,2,0,0,885.18,6.7858,0,0.6,1,0.02,1,4,1
2469,441,2,2,0,0,723.95,6.5847,0,0.6,1,0.02,1,4,1
2470,441,4,2,0,0,1098.9,7.002,0,0.6,1,0.02,1,4,1
2471,441,24,2,0,0,259.68,5.5595,0,0.6,1,0.02,1,4,1
2472,441,48,2,0,0,176.1,5.1711,0,0.6,1,0.02,1,4,1
2473,441,144,2,0,0,0.22701,-1.4828,0,0.6,1,0.02,1,4,1
2474,441,240,2,0,0,0,0,1,0.6,1,0.02,1,4,1
2475,441,336,2,0,0,0,0,1,0.6,1,0.02,1,4,1
2476,442,0,2,1,9,0,0,0,9,2,3,0,2,1
2477,442,0.083,2,0,0,0.8326,-0.1832,0,9,2,3,0,2,1
2478,442,0.5,2,0,0,3.8286,1.3425,0,9,2,3,0,2,1
2479,442,1,2,0,0,5.3342,1.6741,0,9,2,3,0,2,1
2480,442,2,2,0,0,14.436,2.6697,0,9,2,3,0,2,1
2481,442,4,2,0,0,15.726,2.7553,0,9,2,3,0,2,1
2482,442,24,2,0,0,18.541,2.92,0,9,2,3,0,2,1
2483,442,48,2,0,0,0,0,1,9,2,3,0,2,1
2484,442,144,2,0,0,0,0,1,9,2,3,0,2,1
2485,442,240,2,0,0,0,0,1,9,2,3,0,2,1
2486,442,336,2,0,0,0,0,1,9,2,3,0,2,1
2487,443,0,2,1,0.9,0,0,0,0.9,2,0.3,1,3,1
2488,443,0.083,2,0,0,0.58645,-0.53366,0,0.9,2,0.3,1,3,1
2489,443,0.5,2,0,0,5.7621,1.7513,0,0.9,2,0.3,1,3,1
2490,443,1,2,0,0,13.873,2.6299,0,0.9,2,0.3,1,3,1
2491,443,2,2,0,0,22.582,3.1172,0,0.9,2,0.3,1,3,1
2492,443,4,2,0,0,25.549,3.2406,0,0.9,2,0.3,1,3,1
2493,443,24,2,0,0,41.273,3.7202,0,0.9,2,0.3,1,3,1
2494,443,48,2,0,0,17.352,2.8537,0,0.9,2,0.3,1,3,1
2495,443,144,2,0,0,0.090627,-2.401,0,0.9,2,0.3,1,3,1
2496,443,240,2,0,0,0,0,1,0.9,2,0.3,1,3,1
2497,443,336,2,0,0,0,0,1,0.9,2,0.3,1,3,1
2498,444,0,2,1,0.06,0,0,0,0.06,2,0.02,1,4,1
2499,444,0.083,2,0,0,0.66326,-0.41059,0,0.06,2,0.02,1,4,1
2500,444,0.5,2,0,0,2.0674,0.72631,0,0.06,2,0.02,1,4,1
2501,444,1,2,0,0,4.5258,1.5098,0,0.06,2,0.02,1,4,1
2502,444,2,2,0,0,4.7245,1.5528,0,0.06,2,0.02,1,4,1
2503,444,4,2,0,0,13.814,2.6257,0,0.06,2,0.02,1,4,1
2504,444,24,2,0,0,14.829,2.6966,0,0.06,2,0.02,1,4,1
2505,444,48,2,0,0,6.0386,1.7982,0,0.06,2,0.02,1,4,1
2506,444,144,2,0,0,0,0,1,0.06,2,0.02,1,4,1
2507,444,240,2,0,0,0,0,1,0.06,2,0.02,1,4,1
2508,444,336,2,0,0,0,0,1,0.06,2,0.02,1,4,1
2509,445,0,2,1,30,0,0,0,30,2,3,0,2,1
2510,445,0.083,2,0,0,2.0204,0.7033,0,30,2,3,0,2,1
2511,445,0.5,2,0,0,15.267,2.7257,0,30,2,3,0,2,1
2512,445,1,2,0,0,29.078,3.37,0,30,2,3,0,2,1
2513,445,2,2,0,0,48.937,3.8905,0,30,2,3,0,2,1
2514,445,4,2,0,0,73.999,4.3041,0,30,2,3,0,2,1
2515,445,24,2,0,0,86.511,4.4603,0,30,2,3,0,2,1
2516,445,48,2,0,0,42,3.7377,0,30,2,3,0,2,1
2517,445,144,2,0,0,0,0,1,30,2,3,0,2,1
2518,445,240,2,0,0,0,0,1,30,2,3,0,2,1
2519,445,336,2,0,0,0,0,1,30,2,3,0,2,1
2520,446,0,2,1,3,0,0,0,3,2,0.3,0,3,1
2521,446,0.083,2,0,0,3.0602,1.1185,0,3,2,0.3,0,3,1
2522,446,0.5,2,0,0,10.192,2.3216,0,3,2,0.3,0,3,1
2523,446,1,2,0,0,28.797,3.3603,0,3,2,0.3,0,3,1
2524,446,2,2,0,0,33.138,3.5007,0,3,2,0.3,0,3,1
2525,446,4,2,0,0,100.09,4.6061,0,3,2,0.3,0,3,1
2526,446,24,2,0,0,139.42,4.9375,0,3,2,0.3,0,3,1
2527,446,48,2,0,0,46.957,3.8492,0,3,2,0.3,0,3,1
2528,446,144,2,0,0,52.473,3.9603,0,3,2,0.3,0,3,1
2529,446,240,2,0,0,46.179,3.8325,0,3,2,0.3,0,3,1
2530,446,336,2,0,0,27.411,3.3109,0,3,2,0.3,0,3,1
2531,447,0,2,1,0.2,0,0,0,0.2,2,0.02,1,4,1
2532,447,0.083,2,0,0,0.95882,-0.042056,0,0.2,2,0.02,1,4,1
2533,447,0.5,2,0,0,7.2597,1.9823,0,0.2,2,0.02,1,4,1
2534,447,1,2,0,0,26.501,3.2772,0,0.2,2,0.02,1,4,1
2535,447,2,2,0,0,28.985,3.3668,0,0.2,2,0.02,1,4,1
2536,447,4,2,0,0,66.202,4.1927,0,0.2,2,0.02,1,4,1
2537,447,24,2,0,0,119.65,4.7846,0,0.2,2,0.02,1,4,1
2538,447,48,2,0,0,47.568,3.8622,0,0.2,2,0.02,1,4,1
2539,447,144,2,0,0,0.062908,-2.7661,0,0.2,2,0.02,1,4,1
2540,447,240,2,0,0,0,0,1,0.2,2,0.02,1,4,1
2541,447,336,2,0,0,0,0,1,0.2,2,0.02,1,4,1
2542,448,0,2,1,90,0,0,0,90,2,3,0,2,1
2543,448,0.083,2,0,0,2.0382,0.71207,0,90,2,3,0,2,1
2544,448,0.5,2,0,0,17.706,2.8739,0,90,2,3,0,2,1
2545,448,1,2,0,0,43.52,3.7732,0,90,2,3,0,2,1
2546,448,2,2,0,0,82.285,4.4102,0,90,2,3,0,2,1
2547,448,4,2,0,0,182.47,5.2066,0,90,2,3,0,2,1
2548,448,24,2,0,0,202.32,5.3099,0,90,2,3,0,2,1
2549,448,48,2,0,0,387.88,5.9607,0,90,2,3,0,2,1
2550,448,144,2,0,0,184.5,5.2176,0,90,2,3,0,2,1
2551,448,240,2,0,0,57.912,4.0589,0,90,2,3,0,2,1
2552,448,336,2,0,0,44.367,3.7925,0,90,2,3,0,2,1
2553,449,0,2,1,9,0,0,0,9,2,0.3,1,3,1
2554,449,0.083,2,0,0,4.5055,1.5053,0,9,2,0.3,1,3,1
2555,449,0.5,2,0,0,19.668,2.979,0,9,2,0.3,1,3,1
2556,449,1,2,0,0,48.789,3.8875,0,9,2,0.3,1,3,1
2557,449,2,2,0,0,126.74,4.8422,0,9,2,0.3,1,3,1
2558,449,4,2,0,0,191.81,5.2565,0,9,2,0.3,1,3,1
2559,449,24,2,0,0,374.93,5.9267,0,9,2,0.3,1,3,1
2560,449,48,2,0,0,187.68,5.2347,0,9,2,0.3,1,3,1
2561,449,144,2,0,0,0.81491,-0.20468,0,9,2,0.3,1,3,1
2562,449,240,2,0,0,0,0,1,9,2,0.3,1,3,1
2563,449,336,2,0,0,0,0,1,9,2,0.3,1,3,1
2564,450,0,2,1,0.6,0,0,0,0.6,2,0.02,1,4,1
2565,450,0.083,2,0,0,3.3584,1.2115,0,0.6,2,0.02,1,4,1
2566,450,0.5,2,0,0,31.381,3.4462,0,0.6,2,0.02,1,4,1
2567,450,1,2,0,0,77.79,4.354,0,0.6,2,0.02,1,4,1
2568,450,2,2,0,0,119.48,4.7831,0,0.6,2,0.02,1,4,1
2569,450,4,2,0,0,157.6,5.0601,0,0.6,2,0.02,1,4,1
2570,450,24,2,0,0,225.22,5.4171,0,0.6,2,0.02,1,4,1
2571,450,48,2,0,0,149.46,5.0071,0,0.6,2,0.02,1,4,1
2572,450,144,2,0,0,0.39275,-0.93458,0,0.6,2,0.02,1,4,1
2573,450,240,2,0,0,0,0,1,0.6,2,0.02,1,4,1
2574,450,336,2,0,0,0,0,1,0.6,2,0.02,1,4,1
2575,469,0,1,1,9,0,0,0,9,1,3,0,2,2
2576,469,0.083,2,0,0,63.371,4.149,0,9,1,3,0,2,2
2577,469,0.5,2,0,0,48.306,3.8776,0,9,1,3,0,2,2
2578,469,1,2,0,0,29.024,3.3681,0,9,1,3,0,2,2
2579,469,2,2,0,0,15.843,2.7627,0,9,1,3,0,2,2
2580,469,4,2,0,0,7.3496,1.9946,0,9,1,3,0,2,2
2581,469,24,2,0,0,1.5951,0.46693,0,9,1,3,0,2,2
2582,469,48,2,0,0,0.16369,-1.8098,0,9,1,3,0,2,2
2583,469,144,2,0,0,0,0,1,9,1,3,0,2,2
2584,469,240,2,0,0,0,0,1,9,1,3,0,2,2
2585,469,336,2,0,0,0,0,1,9,1,3,0,2,2
2586,470,0,1,1,0.9,0,0,0,0.9,1,0.3,0,3,2
2587,470,0.083,2,0,0,52.752,3.9656,0,0.9,1,0.3,0,3,2
2588,470,0.5,2,0,0,41.052,3.7148,0,0.9,1,0.3,0,3,2
2589,470,1,2,0,0,16.392,2.7968,0,0.9,1,0.3,0,3,2
2590,470,2,2,0,0,5.5746,1.7182,0,0.9,1,0.3,0,3,2
2591,470,4,2,0,0,3.8647,1.3519,0,0.9,1,0.3,0,3,2
2592,470,24,2,0,0,0.35116,-1.0465,0,0.9,1,0.3,0,3,2
2593,470,48,2,0,0,0,0,1,0.9,1,0.3,0,3,2
2594,470,144,2,0,0,0,0,1,0.9,1,0.3,0,3,2
2595,470,240,2,0,0,0,0,1,0.9,1,0.3,0,3,2
2596,470,336,2,0,0,0,0,1,0.9,1,0.3,0,3,2
2597,471,0,1,1,0.06,0,0,0,0.06,1,0.02,0,4,2
2598,471,0.083,2,0,0,26.071,3.2608,0,0.06,1,0.02,0,4,2
2599,471,0.5,2,0,0,19.779,2.9846,0,0.06,1,0.02,0,4,2
2600,471,1,2,0,0,16.316,2.7922,0,0.06,1,0.02,0,4,2
2601,471,2,2,0,0,5.7248,1.7448,0,0.06,1,0.02,0,4,2
2602,471,4,2,0,0,7.7022,2.0415,0,0.06,1,0.02,0,4,2
2603,471,24,2,0,0,0.29818,-1.2101,0,0.06,1,0.02,0,4,2
2604,471,48,2,0,0,0,0,1,0.06,1,0.02,0,4,2
2605,471,144,2,0,0,0,0,1,0.06,1,0.02,0,4,2
2606,471,240,2,0,0,0,0,1,0.06,1,0.02,0,4,2
2607,471,336,2,0,0,0,0,1,0.06,1,0.02,0,4,2
2608,472,0,1,1,30,0,0,0,30,1,3,0,2,2
2609,472,0.083,2,0,0,122.11,4.8049,0,30,1,3,0,2,2
2610,472,0.5,2,0,0,144.99,4.9767,0,30,1,3,0,2,2
2611,472,1,2,0,0,103.83,4.6428,0,30,1,3,0,2,2
2612,472,2,2,0,0,69.252,4.2378,0,30,1,3,0,2,2
2613,472,4,2,0,0,15.325,2.7295,0,30,1,3,0,2,2
2614,472,24,2,0,0,13.28,2.5863,0,30,1,3,0,2,2
2615,472,48,2,0,0,10.141,2.3165,0,30,1,3,0,2,2
2616,472,144,2,0,0,0.21331,-1.545,0,30,1,3,0,2,2
2617,472,240,2,0,0,0,0,1,30,1,3,0,2,2
2618,472,336,2,0,0,0,0,1,30,1,3,0,2,2
2619,473,0,1,1,3,0,0,0,3,1,0.3,0,3,2
2620,473,0.083,2,0,0,177.38,5.1783,0,3,1,0.3,0,3,2
2621,473,0.5,2,0,0,89.241,4.4913,0,3,1,0.3,0,3,2
2622,473,1,2,0,0,58.451,4.0682,0,3,1,0.3,0,3,2
2623,473,2,2,0,0,31.494,3.4498,0,3,1,0.3,0,3,2
2624,473,4,2,0,0,32.459,3.48,0,3,1,0.3,0,3,2
2625,473,24,2,0,0,3.5564,1.2688,0,3,1,0.3,0,3,2
2626,473,48,2,0,0,0.52324,-0.64772,0,3,1,0.3,0,3,2
2627,473,144,2,0,0,0,0,1,3,1,0.3,0,3,2
2628,473,240,2,0,0,0,0,1,3,1,0.3,0,3,2
2629,473,336,2,0,0,0,0,1,3,1,0.3,0,3,2
2630,474,0,1,1,0.2,0,0,0,0.2,1,0.02,0,4,2
2631,474,0.083,2,0,0,224.34,5.4132,0,0.2,1,0.02,0,4,2
2632,474,0.5,2,0,0,49.724,3.9065,0,0.2,1,0.02,0,4,2
2633,474,1,2,0,0,36.177,3.5884,0,0.2,1,0.02,0,4,2
2634,474,2,2,0,0,27.776,3.3242,0,0.2,1,0.02,0,4,2
2635,474,4,2,0,0,0.77887,-0.24991,0,0.2,1,0.02,0,4,2
2636,474,24,2,0,0,0,0,1,0.2,1,0.02,0,4,2
2637,474,48,2,0,0,0,0,1,0.2,1,0.02,0,4,2
2638,474,144,2,0,0,0,0,1,0.2,1,0.02,0,4,2
2639,474,240,2,0,0,0,0,1,0.2,1,0.02,0,4,2
2640,474,336,2,0,0,0,0,1,0.2,1,0.02,0,4,2
2641,475,0,1,1,90,0,0,0,90,1,3,0,2,2
2642,475,0.083,2,0,0,401.93,5.9963,0,90,1,3,0,2,2
2643,475,0.5,2,0,0,248.04,5.5136,0,90,1,3,0,2,2
2644,475,1,2,0,0,471.8,6.1566,0,90,1,3,0,2,2
2645,475,2,2,0,0,110.96,4.7091,0,90,1,3,0,2,2
2646,475,4,2,0,0,69.819,4.2459,0,90,1,3,0,2,2
2647,475,24,2,0,0,13.739,2.6202,0,90,1,3,0,2,2
2648,475,48,2,0,0,1.4457,0.36858,0,90,1,3,0,2,2
2649,475,144,2,0,0,0,0,1,90,1,3,0,2,2
2650,475,240,2,0,0,0,0,1,90,1,3,0,2,2
2651,475,336,2,0,0,0,0,1,90,1,3,0,2,2
2652,476,0,1,1,9,0,0,0,9,1,0.3,0,3,2
2653,476,0.083,2,0,0,793.65,6.6766,0,9,1,0.3,0,3,2
2654,476,0.5,2,0,0,440.5,6.0879,0,9,1,0.3,0,3,2
2655,476,1,2,0,0,142.61,4.9601,0,9,1,0.3,0,3,2
2656,476,2,2,0,0,122.03,4.8043,0,9,1,0.3,0,3,2
2657,476,4,2,0,0,64.375,4.1647,0,9,1,0.3,0,3,2
2658,476,24,2,0,0,18.209,2.9019,0,9,1,0.3,0,3,2
2659,476,48,2,0,0,2.1818,0.78014,0,9,1,0.3,0,3,2
2660,476,144,2,0,0,0,0,1,9,1,0.3,0,3,2
2661,476,240,2,0,0,0,0,1,9,1,0.3,0,3,2
2662,476,336,2,0,0,0,0,1,9,1,0.3,0,3,2
2663,477,0,1,1,0.6,0,0,0,0.6,1,0.02,0,4,2
2664,477,0.083,2,0,0,605.51,6.4061,0,0.6,1,0.02,0,4,2
2665,477,0.5,2,0,0,274.59,5.6153,0,0.6,1,0.02,0,4,2
2666,477,1,2,0,0,78.454,4.3625,0,0.6,1,0.02,0,4,2
2667,477,2,2,0,0,62.92,4.1419,0,0.6,1,0.02,0,4,2
2668,477,4,2,0,0,59.956,4.0936,0,0.6,1,0.02,0,4,2
2669,477,24,2,0,0,0.58854,-0.53011,0,0.6,1,0.02,0,4,2
2670,477,48,2,0,0,0,0,1,0.6,1,0.02,0,4,2
2671,477,144,2,0,0,0,0,1,0.6,1,0.02,0,4,2
2672,477,240,2,0,0,0,0,1,0.6,1,0.02,0,4,2
2673,477,336,2,0,0,0,0,1,0.6,1,0.02,0,4,2
2674,478,0,2,1,9,0,0,0,9,2,3,0,2,2
2675,478,0.083,2,0,0,0.31493,-1.1554,0,9,2,3,0,2,2
2676,478,0.5,2,0,0,1.3133,0.27253,0,9,2,3,0,2,2
2677,478,1,2,0,0,1.9904,0.68831,0,9,2,3,0,2,2
2678,478,2,2,0,0,4.1138,1.4144,0,9,2,3,0,2,2
2679,478,4,2,0,0,3.3761,1.2167,0,9,2,3,0,2,2
2680,478,24,2,0,0,2.053,0.71931,0,9,2,3,0,2,2
2681,478,48,2,0,0,0.55951,-0.5807,0,9,2,3,0,2,2
2682,478,144,2,0,0,0,0,1,9,2,3,0,2,2
2683,478,240,2,0,0,0,0,1,9,2,3,0,2,2
2684,478,336,2,0,0,0,0,1,9,2,3,0,2,2
2685,479,0,2,1,0.9,0,0,0,0.9,2,0.3,0,3,2
2686,479,0.083,2,0,0,0.27605,-1.2872,0,0.9,2,0.3,0,3,2
2687,479,0.5,2,0,0,0.87553,-0.13293,0,0.9,2,0.3,0,3,2
2688,479,1,2,0,0,1.0296,0.029197,0,0.9,2,0.3,0,3,2
2689,479,2,2,0,0,1.8375,0.60842,0,0.9,2,0.3,0,3,2
2690,479,4,2,0,0,0.84678,-0.16631,0,0.9,2,0.3,0,3,2
2691,479,24,2,0,0,0.94107,-0.060733,0,0.9,2,0.3,0,3,2
2692,479,48,2,0,0,0.52356,-0.6471,0,0.9,2,0.3,0,3,2
2693,479,144,2,0,0,0,0,1,0.9,2,0.3,0,3,2
2694,479,240,2,0,0,0,0,1,0.9,2,0.3,0,3,2
2695,479,336,2,0,0,0,0,1,0.9,2,0.3,0,3,2
2696,480,0,2,1,0.06,0,0,0,0.06,2,0.02,0,4,2
2697,480,0.083,2,0,0,0.063457,-2.7574,0,0.06,2,0.02,0,4,2
2698,480,0.5,2,0,0,0.37411,-0.98322,0,0.06,2,0.02,0,4,2
2699,480,1,2,0,0,0.64899,-0.43234,0,0.06,2,0.02,0,4,2
2700,480,2,2,0,0,0.2566,-1.3602,0,0.06,2,0.02,0,4,2
2701,480,4,2,0,0,0.59197,-0.5243,0,0.06,2,0.02,0,4,2
2702,480,24,2,0,0,0.41821,-0.87177,0,0.06,2,0.02,0,4,2
2703,480,48,2,0,0,0.34032,-1.0779,0,0.06,2,0.02,0,4,2
2704,480,144,2,0,0,0,0,1,0.06,2,0.02,0,4,2
2705,480,240,2,0,0,0,0,1,0.06,2,0.02,0,4,2
2706,480,336,2,0,0,0,0,1,0.06,2,0.02,0,4,2
2707,481,0,2,1,30,0,0,0,30,2,3,0,2,2
2708,481,0.083,2,0,0,0.3118,-1.1654,0,30,2,3,0,2,2
2709,481,0.5,2,0,0,2.8006,1.0298,0,30,2,3,0,2,2
2710,481,1,2,0,0,6.2663,1.8352,0,30,2,3,0,2,2
2711,481,2,2,0,0,3.8362,1.3445,0,30,2,3,0,2,2
2712,481,4,2,0,0,7.5884,2.0266,0,30,2,3,0,2,2
2713,481,24,2,0,0,10.112,2.3137,0,30,2,3,0,2,2
2714,481,48,2,0,0,3.3663,1.2138,0,30,2,3,0,2,2
2715,481,144,2,0,0,0.58806,-0.53093,0,30,2,3,0,2,2
2716,481,240,2,0,0,0,0,1,30,2,3,0,2,2
2717,481,336,2,0,0,0,0,1,30,2,3,0,2,2
2718,482,0,2,1,3,0,0,0,3,2,0.3,0,3,2
2719,482,0.083,2,0,0,0.57688,-0.55012,0,3,2,0.3,0,3,2
2720,482,0.5,2,0,0,1.4493,0.37106,0,3,2,0.3,0,3,2
2721,482,1,2,0,0,4.1649,1.4267,0,3,2,0.3,0,3,2
2722,482,2,2,0,0,8.3453,2.1217,0,3,2,0.3,0,3,2
2723,482,4,2,0,0,9.326,2.2328,0,3,2,0.3,0,3,2
2724,482,24,2,0,0,5.1241,1.634,0,3,2,0.3,0,3,2
2725,482,48,2,0,0,0.54386,-0.60906,0,3,2,0.3,0,3,2
2726,482,144,2,0,0,0,0,1,3,2,0.3,0,3,2
2727,482,240,2,0,0,0,0,1,3,2,0.3,0,3,2
2728,482,336,2,0,0,0,0,1,3,2,0.3,0,3,2
2729,483,0,2,1,0.2,0,0,0,0.2,2,0.02,0,4,2
2730,483,0.083,2,0,0,0.26998,-1.3094,0,0.2,2,0.02,0,4,2
2731,483,0.5,2,0,0,0.62544,-0.4693,0,0.2,2,0.02,0,4,2
2732,483,1,2,0,0,1.5055,0.4091,0,0.2,2,0.02,0,4,2
2733,483,2,2,0,0,1.8884,0.63571,0,0.2,2,0.02,0,4,2
2734,483,4,2,0,0,3.255,1.1802,0,0.2,2,0.02,0,4,2
2735,483,24,2,0,0,3.6382,1.2915,0,0.2,2,0.02,0,4,2
2736,483,48,2,0,0,1.0682,0.066022,0,0.2,2,0.02,0,4,2
2737,483,144,2,0,0,0.10085,-2.2941,0,0.2,2,0.02,0,4,2
2738,483,240,2,0,0,0,0,1,0.2,2,0.02,0,4,2
2739,483,336,2,0,0,0,0,1,0.2,2,0.02,0,4,2
2740,484,0,2,1,90,0,0,0,90,2,3,0,2,2
2741,484,0.083,2,0,0,1.7628,0.56691,0,90,2,3,0,2,2
2742,484,0.5,2,0,0,5.0075,1.6109,0,90,2,3,0,2,2
2743,484,1,2,0,0,15.173,2.7195,0,90,2,3,0,2,2
2744,484,2,2,0,0,19.957,2.9936,0,90,2,3,0,2,2
